year,indicator,num_countries,rel_count,_indicator
2004,11.7.1,0.0,193,11_07_01
2005,11.7.1,0.0,193,11_07_01
2006,11.7.1,0.0,193,11_07_01
2007,11.7.1,0.0,193,11_07_01
2008,11.7.1,0.0,193,11_07_01
2009,11.7.1,0.0,193,11_07_01
2010,11.7.1,0.0,193,11_07_01
2011,11.7.1,0.0,193,11_07_01
2012,11.7.1,0.0,193,11_07_01
2013,11.7.1,0.0,193,11_07_01
2014,11.7.1,0.0,193,11_07_01
2015,11.7.1,0.0,193,11_07_01
2016,11.7.1,0.0,193,11_07_01
2017,11.7.1,0.0,193,11_07_01
2018,11.7.1,0.0,193,11_07_01
2019,11.7.1,0.0,193,11_07_01
2020,11.7.1,0.0,193,11_07_01
1990,11.7.2,0.0,193,11_07_02
1991,11.7.2,0.0,193,11_07_02
1992,11.7.2,0.0,193,11_07_02
1993,11.7.2,0.0,193,11_07_02
1994,11.7.2,0.0,193,11_07_02
1995,11.7.2,0.0,193,11_07_02
1996,11.7.2,0.0,193,11_07_02
1997,11.7.2,0.0,193,11_07_02
1998,11.7.2,0.0,193,11_07_02
1999,11.7.2,0.0,193,11_07_02
2000,11.7.2,0.0,193,11_07_02
2001,11.7.2,0.0,193,11_07_02
2002,11.7.2,0.0,193,11_07_02
2003,11.7.2,0.0,193,11_07_02
2004,11.7.2,0.0,193,11_07_02
2005,11.7.2,0.0,193,11_07_02
2006,11.7.2,0.0,193,11_07_02
2007,11.7.2,0.0,193,11_07_02
2008,11.7.2,0.0,193,11_07_02
2009,11.7.2,0.0,193,11_07_02
2010,11.7.2,0.0,193,11_07_02
2011,11.7.2,0.0,193,11_07_02
2012,11.7.2,0.0,193,11_07_02
2013,11.7.2,0.0,193,11_07_02
2014,11.7.2,0.0,193,11_07_02
2015,11.7.2,0.0,193,11_07_02
2016,11.7.2,0.0,193,11_07_02
2017,11.7.2,0.0,193,11_07_02
2018,11.7.2,0.0,193,11_07_02
2019,11.7.2,0.0,193,11_07_02
2020,11.7.2,0.0,193,11_07_02
1990,11.a.1,0.0,193,11_0a_01
1991,11.a.1,0.0,193,11_0a_01
1992,11.a.1,0.0,193,11_0a_01
1993,11.a.1,0.0,193,11_0a_01
1994,11.a.1,0.0,193,11_0a_01
1995,11.a.1,0.0,193,11_0a_01
1996,11.a.1,0.0,193,11_0a_01
1997,11.a.1,0.0,193,11_0a_01
1998,11.a.1,0.0,193,11_0a_01
1999,11.a.1,0.0,193,11_0a_01
2000,11.a.1,0.0,193,11_0a_01
2001,11.a.1,0.0,193,11_0a_01
2002,11.a.1,0.0,193,11_0a_01
2003,11.a.1,0.0,193,11_0a_01
2004,11.a.1,0.0,193,11_0a_01
2005,11.a.1,0.0,193,11_0a_01
2006,11.a.1,0.0,193,11_0a_01
2007,11.a.1,0.0,193,11_0a_01
2008,11.a.1,0.0,193,11_0a_01
2009,11.a.1,0.0,193,11_0a_01
2010,11.a.1,0.0,193,11_0a_01
2011,11.a.1,0.0,193,11_0a_01
2012,11.a.1,0.0,193,11_0a_01
2013,11.a.1,0.0,193,11_0a_01
2014,11.a.1,0.0,193,11_0a_01
2015,11.a.1,0.0,193,11_0a_01
2016,11.a.1,0.0,193,11_0a_01
2017,11.a.1,0.0,193,11_0a_01
2018,11.a.1,0.0,193,11_0a_01
2019,11.a.1,0.0,193,11_0a_01
2020,11.a.1,0.0,193,11_0a_01
1990,11.b.1,0.0,193,11_0b_01
1991,11.b.1,0.0,193,11_0b_01
1992,11.b.1,0.0,193,11_0b_01
1993,11.b.1,0.0,193,11_0b_01
1994,11.b.1,0.0,193,11_0b_01
1995,11.b.1,0.0,193,11_0b_01
1996,11.b.1,0.0,193,11_0b_01
1997,11.b.1,0.0,193,11_0b_01
1998,11.b.1,0.0,193,11_0b_01
1999,11.b.1,0.0,193,11_0b_01
2000,11.b.1,0.0,193,11_0b_01
2001,11.b.1,0.0,193,11_0b_01
2002,11.b.1,0.0,193,11_0b_01
2003,11.b.1,0.0,193,11_0b_01
2004,11.b.1,0.0,193,11_0b_01
2005,11.b.1,0.0,193,11_0b_01
2006,11.b.1,0.0,193,11_0b_01
2007,11.b.1,0.0,193,11_0b_01
2008,11.b.1,0.0,193,11_0b_01
2009,11.b.1,0.0,193,11_0b_01
2010,11.b.1,0.0,193,11_0b_01
2011,11.b.1,0.0,193,11_0b_01
2012,11.b.1,0.0,193,11_0b_01
2013,11.b.1,0.0,193,11_0b_01
2014,11.b.1,0.0,193,11_0b_01
2015,11.b.1,42.0,193,11_0b_01
2016,11.b.1,49.0,193,11_0b_01
2017,11.b.1,73.0,193,11_0b_01
2018,11.b.1,72.0,193,11_0b_01
2019,11.b.1,32.0,193,11_0b_01
2020,11.b.1,0.0,193,11_0b_01
1990,11.b.2,0.0,193,11_0b_02
1991,11.b.2,0.0,193,11_0b_02
1992,11.b.2,0.0,193,11_0b_02
1993,11.b.2,0.0,193,11_0b_02
1994,11.b.2,0.0,193,11_0b_02
1995,11.b.2,0.0,193,11_0b_02
1996,11.b.2,0.0,193,11_0b_02
1997,11.b.2,0.0,193,11_0b_02
1998,11.b.2,0.0,193,11_0b_02
1999,11.b.2,0.0,193,11_0b_02
2000,11.b.2,0.0,193,11_0b_02
2001,11.b.2,0.0,193,11_0b_02
2002,11.b.2,0.0,193,11_0b_02
2003,11.b.2,0.0,193,11_0b_02
2004,11.b.2,0.0,193,11_0b_02
2005,11.b.2,0.0,193,11_0b_02
2006,11.b.2,0.0,193,11_0b_02
2007,11.b.2,0.0,193,11_0b_02
2008,11.b.2,0.0,193,11_0b_02
2009,11.b.2,0.0,193,11_0b_02
2010,11.b.2,0.0,193,11_0b_02
2011,11.b.2,0.0,193,11_0b_02
2012,11.b.2,0.0,193,11_0b_02
2013,11.b.2,0.0,193,11_0b_02
2014,11.b.2,0.0,193,11_0b_02
2015,11.b.2,45.0,193,11_0b_02
2016,11.b.2,51.0,193,11_0b_02
2017,11.b.2,74.0,193,11_0b_02
2018,11.b.2,69.0,193,11_0b_02
2019,11.b.2,28.0,193,11_0b_02
2020,11.b.2,0.0,193,11_0b_02
1990,12.1.1,0.0,193,12_01_01
1991,12.1.1,0.0,193,12_01_01
1992,12.1.1,0.0,193,12_01_01
1993,12.1.1,0.0,193,12_01_01
1994,12.1.1,0.0,193,12_01_01
1995,12.1.1,0.0,193,12_01_01
1996,12.1.1,0.0,193,12_01_01
1997,12.1.1,0.0,193,12_01_01
1998,12.1.1,0.0,193,12_01_01
1999,12.1.1,0.0,193,12_01_01
2000,12.1.1,0.0,193,12_01_01
2001,12.1.1,0.0,193,12_01_01
2002,12.1.1,0.0,193,12_01_01
2003,12.1.1,0.0,193,12_01_01
2004,12.1.1,0.0,193,12_01_01
2005,12.1.1,0.0,193,12_01_01
2006,12.1.1,0.0,193,12_01_01
2007,12.1.1,0.0,193,12_01_01
2008,12.1.1,0.0,193,12_01_01
2009,12.1.1,0.0,193,12_01_01
2010,12.1.1,0.0,193,12_01_01
2011,12.1.1,0.0,193,12_01_01
2012,12.1.1,0.0,193,12_01_01
2013,12.1.1,0.0,193,12_01_01
2014,12.1.1,0.0,193,12_01_01
2015,12.1.1,0.0,193,12_01_01
2016,12.1.1,0.0,193,12_01_01
2017,12.1.1,0.0,193,12_01_01
2018,12.1.1,0.0,193,12_01_01
2019,12.1.1,78.0,193,12_01_01
2020,12.1.1,0.0,193,12_01_01
1990,12.2.1,0.0,193,12_02_01
1991,12.2.1,0.0,193,12_02_01
1992,12.2.1,0.0,193,12_02_01
1993,12.2.1,0.0,193,12_02_01
1994,12.2.1,0.0,193,12_02_01
1995,12.2.1,0.0,193,12_02_01
1996,12.2.1,0.0,193,12_02_01
1997,12.2.1,0.0,193,12_02_01
1998,12.2.1,0.0,193,12_02_01
1999,12.2.1,0.0,193,12_02_01
2000,12.2.1,0.0,193,12_02_01
2001,12.2.1,0.0,193,12_02_01
2002,12.2.1,0.0,193,12_02_01
2003,12.2.1,0.0,193,12_02_01
2004,12.2.1,0.0,193,12_02_01
2005,12.2.1,0.0,193,12_02_01
2006,12.2.1,0.0,193,12_02_01
2007,12.2.1,0.0,193,12_02_01
2008,12.2.1,0.0,193,12_02_01
2009,12.2.1,0.0,193,12_02_01
2010,12.2.1,0.0,193,12_02_01
2011,12.2.1,0.0,193,12_02_01
2012,12.2.1,0.0,193,12_02_01
2013,12.2.1,0.0,193,12_02_01
2014,12.2.1,0.0,193,12_02_01
2015,12.2.1,0.0,193,12_02_01
2016,12.2.1,0.0,193,12_02_01
2017,12.2.1,0.0,193,12_02_01
2018,12.2.1,0.0,193,12_02_01
2019,12.2.1,0.0,193,12_02_01
2020,12.2.1,0.0,193,12_02_01
1990,12.2.2,0.0,193,12_02_02
1991,12.2.2,0.0,193,12_02_02
1992,12.2.2,0.0,193,12_02_02
1993,12.2.2,0.0,193,12_02_02
1994,12.2.2,0.0,193,12_02_02
1995,12.2.2,0.0,193,12_02_02
1996,12.2.2,0.0,193,12_02_02
1997,12.2.2,0.0,193,12_02_02
1998,12.2.2,0.0,193,12_02_02
1999,12.2.2,0.0,193,12_02_02
2000,12.2.2,181.0,193,12_02_02
2001,12.2.2,181.0,193,12_02_02
2002,12.2.2,181.0,193,12_02_02
2003,12.2.2,181.0,193,12_02_02
2004,12.2.2,181.0,193,12_02_02
2005,12.2.2,181.0,193,12_02_02
2006,12.2.2,183.0,193,12_02_02
2007,12.2.2,183.0,193,12_02_02
2008,12.2.2,183.0,193,12_02_02
2009,12.2.2,183.0,193,12_02_02
2010,12.2.2,183.0,193,12_02_02
2011,12.2.2,183.0,193,12_02_02
2012,12.2.2,184.0,193,12_02_02
2013,12.2.2,184.0,193,12_02_02
2014,12.2.2,184.0,193,12_02_02
2015,12.2.2,184.0,193,12_02_02
2016,12.2.2,184.0,193,12_02_02
2017,12.2.2,184.0,193,12_02_02
2018,12.2.2,0.0,193,12_02_02
2019,12.2.2,0.0,193,12_02_02
2020,12.2.2,0.0,193,12_02_02
1990,12.3.1,0.0,193,12_03_01
1991,12.3.1,0.0,193,12_03_01
1992,12.3.1,0.0,193,12_03_01
1993,12.3.1,0.0,193,12_03_01
1994,12.3.1,0.0,193,12_03_01
1995,12.3.1,0.0,193,12_03_01
1996,12.3.1,0.0,193,12_03_01
1997,12.3.1,0.0,193,12_03_01
1998,12.3.1,0.0,193,12_03_01
1999,12.3.1,0.0,193,12_03_01
2000,12.3.1,0.0,193,12_03_01
2001,12.3.1,0.0,193,12_03_01
2002,12.3.1,0.0,193,12_03_01
2003,12.3.1,0.0,193,12_03_01
2004,12.3.1,0.0,193,12_03_01
2005,12.3.1,0.0,193,12_03_01
2006,12.3.1,0.0,193,12_03_01
2007,12.3.1,0.0,193,12_03_01
2008,12.3.1,0.0,193,12_03_01
2009,12.3.1,0.0,193,12_03_01
2010,12.3.1,0.0,193,12_03_01
2011,12.3.1,0.0,193,12_03_01
2012,12.3.1,0.0,193,12_03_01
2013,12.3.1,0.0,193,12_03_01
2014,12.3.1,0.0,193,12_03_01
2015,12.3.1,0.0,193,12_03_01
2016,12.3.1,0.0,193,12_03_01
2017,12.3.1,0.0,193,12_03_01
2018,12.3.1,0.0,193,12_03_01
2019,12.3.1,0.0,193,12_03_01
2020,12.3.1,0.0,193,12_03_01
1990,12.4.1,0.0,193,12_04_01
1991,12.4.1,0.0,193,12_04_01
1992,12.4.1,0.0,193,12_04_01
1993,12.4.1,0.0,193,12_04_01
1994,12.4.1,0.0,193,12_04_01
1995,12.4.1,0.0,193,12_04_01
1996,12.4.1,0.0,193,12_04_01
1997,12.4.1,0.0,193,12_04_01
1998,12.4.1,0.0,193,12_04_01
1999,12.4.1,0.0,193,12_04_01
2000,12.4.1,0.0,193,12_04_01
2001,12.4.1,0.0,193,12_04_01
2002,12.4.1,0.0,193,12_04_01
2003,12.4.1,0.0,193,12_04_01
2004,12.4.1,0.0,193,12_04_01
2005,12.4.1,0.0,193,12_04_01
2006,12.4.1,0.0,193,12_04_01
2007,12.4.1,0.0,193,12_04_01
2008,12.4.1,0.0,193,12_04_01
2009,12.4.1,0.0,193,12_04_01
2010,12.4.1,0.0,193,12_04_01
2011,12.4.1,0.0,193,12_04_01
2012,12.4.1,0.0,193,12_04_01
2013,12.4.1,0.0,193,12_04_01
2014,12.4.1,0.0,193,12_04_01
2015,12.4.1,192.0,193,12_04_01
2016,12.4.1,192.0,193,12_04_01
2017,12.4.1,192.0,193,12_04_01
2018,12.4.1,192.0,193,12_04_01
2019,12.4.1,192.0,193,12_04_01
2020,12.4.1,192.0,193,12_04_01
1990,12.4.2,0.0,193,12_04_02
1991,12.4.2,0.0,193,12_04_02
1992,12.4.2,0.0,193,12_04_02
1993,12.4.2,0.0,193,12_04_02
1994,12.4.2,0.0,193,12_04_02
1995,12.4.2,0.0,193,12_04_02
1996,12.4.2,0.0,193,12_04_02
1997,12.4.2,0.0,193,12_04_02
1998,12.4.2,0.0,193,12_04_02
1999,12.4.2,0.0,193,12_04_02
2000,12.4.2,177.0,193,12_04_02
2001,12.4.2,177.0,193,12_04_02
2002,12.4.2,178.0,193,12_04_02
2003,12.4.2,178.0,193,12_04_02
2004,12.4.2,179.0,193,12_04_02
2005,12.4.2,179.0,193,12_04_02
2006,12.4.2,180.0,193,12_04_02
2007,12.4.2,180.0,193,12_04_02
2008,12.4.2,180.0,193,12_04_02
2009,12.4.2,180.0,193,12_04_02
2010,12.4.2,180.0,193,12_04_02
2011,12.4.2,180.0,193,12_04_02
2012,12.4.2,180.0,193,12_04_02
2013,12.4.2,180.0,193,12_04_02
2014,12.4.2,181.0,193,12_04_02
2015,12.4.2,181.0,193,12_04_02
2016,12.4.2,181.0,193,12_04_02
2017,12.4.2,181.0,193,12_04_02
2018,12.4.2,176.0,193,12_04_02
2019,12.4.2,176.0,193,12_04_02
2020,12.4.2,0.0,193,12_04_02
1990,12.5.1,0.0,193,12_05_01
1991,12.5.1,0.0,193,12_05_01
1992,12.5.1,0.0,193,12_05_01
1993,12.5.1,0.0,193,12_05_01
1994,12.5.1,0.0,193,12_05_01
1995,12.5.1,0.0,193,12_05_01
1996,12.5.1,0.0,193,12_05_01
1997,12.5.1,0.0,193,12_05_01
1998,12.5.1,0.0,193,12_05_01
1999,12.5.1,0.0,193,12_05_01
2000,12.5.1,0.0,193,12_05_01
2001,12.5.1,0.0,193,12_05_01
2002,12.5.1,0.0,193,12_05_01
2003,12.5.1,0.0,193,12_05_01
2004,12.5.1,0.0,193,12_05_01
2005,12.5.1,0.0,193,12_05_01
2006,12.5.1,0.0,193,12_05_01
2007,12.5.1,0.0,193,12_05_01
2008,12.5.1,0.0,193,12_05_01
2009,12.5.1,0.0,193,12_05_01
2010,12.5.1,37.0,193,12_05_01
2011,12.5.1,39.0,193,12_05_01
2012,12.5.1,43.0,193,12_05_01
2013,12.5.1,48.0,193,12_05_01
2014,12.5.1,55.0,193,12_05_01
2015,12.5.1,61.0,193,12_05_01
2016,12.5.1,64.0,193,12_05_01
2017,12.5.1,66.0,193,12_05_01
2018,12.5.1,68.0,193,12_05_01
2019,12.5.1,68.0,193,12_05_01
2020,12.5.1,0.0,193,12_05_01
1990,12.6.1,0.0,193,12_06_01
1991,12.6.1,0.0,193,12_06_01
1992,12.6.1,0.0,193,12_06_01
1993,12.6.1,0.0,193,12_06_01
1994,12.6.1,0.0,193,12_06_01
1995,12.6.1,0.0,193,12_06_01
1996,12.6.1,0.0,193,12_06_01
1997,12.6.1,0.0,193,12_06_01
1998,12.6.1,0.0,193,12_06_01
1999,12.6.1,0.0,193,12_06_01
2000,12.6.1,0.0,193,12_06_01
2001,12.6.1,0.0,193,12_06_01
2002,12.6.1,0.0,193,12_06_01
2003,12.6.1,0.0,193,12_06_01
2004,12.6.1,0.0,193,12_06_01
2005,12.6.1,0.0,193,12_06_01
2006,12.6.1,0.0,193,12_06_01
2007,12.6.1,0.0,193,12_06_01
2008,12.6.1,0.0,193,12_06_01
2009,12.6.1,0.0,193,12_06_01
2010,12.6.1,0.0,193,12_06_01
2011,12.6.1,0.0,193,12_06_01
2012,12.6.1,0.0,193,12_06_01
2013,12.6.1,0.0,193,12_06_01
2014,12.6.1,0.0,193,12_06_01
2015,12.6.1,0.0,193,12_06_01
2016,12.6.1,0.0,193,12_06_01
2017,12.6.1,0.0,193,12_06_01
2018,12.6.1,0.0,193,12_06_01
2019,12.6.1,0.0,193,12_06_01
2020,12.6.1,0.0,193,12_06_01
1990,12.7.1,0.0,193,12_07_01
1991,12.7.1,0.0,193,12_07_01
1992,12.7.1,0.0,193,12_07_01
1993,12.7.1,0.0,193,12_07_01
1994,12.7.1,0.0,193,12_07_01
1995,12.7.1,0.0,193,12_07_01
1996,12.7.1,0.0,193,12_07_01
1997,12.7.1,0.0,193,12_07_01
1998,12.7.1,0.0,193,12_07_01
1999,12.7.1,0.0,193,12_07_01
2000,12.7.1,0.0,193,12_07_01
2001,12.7.1,0.0,193,12_07_01
2002,12.7.1,0.0,193,12_07_01
2003,12.7.1,0.0,193,12_07_01
2004,12.7.1,0.0,193,12_07_01
2005,12.7.1,0.0,193,12_07_01
2006,12.7.1,0.0,193,12_07_01
2007,12.7.1,0.0,193,12_07_01
2008,12.7.1,0.0,193,12_07_01
2009,12.7.1,0.0,193,12_07_01
2010,12.7.1,0.0,193,12_07_01
2011,12.7.1,0.0,193,12_07_01
2012,12.7.1,0.0,193,12_07_01
2013,12.7.1,0.0,193,12_07_01
2014,12.7.1,0.0,193,12_07_01
2015,12.7.1,0.0,193,12_07_01
2016,12.7.1,0.0,193,12_07_01
2017,12.7.1,0.0,193,12_07_01
2018,12.7.1,0.0,193,12_07_01
2019,12.7.1,0.0,193,12_07_01
2020,12.7.1,0.0,193,12_07_01
1990,12.8.1,0.0,193,12_08_01
1991,12.8.1,0.0,193,12_08_01
1992,12.8.1,0.0,193,12_08_01
1993,12.8.1,0.0,193,12_08_01
1994,12.8.1,0.0,193,12_08_01
1995,12.8.1,0.0,193,12_08_01
1996,12.8.1,0.0,193,12_08_01
1997,12.8.1,0.0,193,12_08_01
1998,12.8.1,0.0,193,12_08_01
1999,12.8.1,0.0,193,12_08_01
2000,12.8.1,0.0,193,12_08_01
2001,12.8.1,0.0,193,12_08_01
2002,12.8.1,0.0,193,12_08_01
2003,12.8.1,0.0,193,12_08_01
2004,12.8.1,0.0,193,12_08_01
2005,12.8.1,0.0,193,12_08_01
2006,12.8.1,0.0,193,12_08_01
2007,12.8.1,0.0,193,12_08_01
2008,12.8.1,0.0,193,12_08_01
2009,12.8.1,0.0,193,12_08_01
2010,12.8.1,0.0,193,12_08_01
2011,12.8.1,0.0,193,12_08_01
2012,12.8.1,0.0,193,12_08_01
2013,12.8.1,0.0,193,12_08_01
2014,12.8.1,0.0,193,12_08_01
2015,12.8.1,0.0,193,12_08_01
2016,12.8.1,0.0,193,12_08_01
2017,12.8.1,0.0,193,12_08_01
2018,12.8.1,0.0,193,12_08_01
2019,12.8.1,0.0,193,12_08_01
2020,12.8.1,0.0,193,12_08_01
1990,12.a.1,0.0,193,12_0a_01
1991,12.a.1,0.0,193,12_0a_01
1992,12.a.1,0.0,193,12_0a_01
1993,12.a.1,0.0,193,12_0a_01
1994,12.a.1,0.0,193,12_0a_01
1995,12.a.1,0.0,193,12_0a_01
1996,12.a.1,0.0,193,12_0a_01
1997,12.a.1,0.0,193,12_0a_01
1998,12.a.1,0.0,193,12_0a_01
1999,12.a.1,0.0,193,12_0a_01
2000,12.a.1,0.0,193,12_0a_01
2001,12.a.1,0.0,193,12_0a_01
2002,12.a.1,0.0,193,12_0a_01
2003,12.a.1,0.0,193,12_0a_01
2004,12.a.1,0.0,193,12_0a_01
2005,12.a.1,0.0,193,12_0a_01
2006,12.a.1,0.0,193,12_0a_01
2007,12.a.1,0.0,193,12_0a_01
2008,12.a.1,0.0,193,12_0a_01
2009,12.a.1,0.0,193,12_0a_01
2010,12.a.1,0.0,193,12_0a_01
2011,12.a.1,0.0,193,12_0a_01
2012,12.a.1,0.0,193,12_0a_01
2013,12.a.1,0.0,193,12_0a_01
2014,12.a.1,0.0,193,12_0a_01
2015,12.a.1,0.0,193,12_0a_01
2016,12.a.1,0.0,193,12_0a_01
2017,12.a.1,0.0,193,12_0a_01
2018,12.a.1,0.0,193,12_0a_01
2019,12.a.1,0.0,193,12_0a_01
2020,12.a.1,0.0,193,12_0a_01
1990,12.b.1,0.0,193,12_0b_01
1991,12.b.1,0.0,193,12_0b_01
1992,12.b.1,0.0,193,12_0b_01
1993,12.b.1,0.0,193,12_0b_01
1994,12.b.1,0.0,193,12_0b_01
1995,12.b.1,0.0,193,12_0b_01
1996,12.b.1,0.0,193,12_0b_01
1997,12.b.1,0.0,193,12_0b_01
1998,12.b.1,0.0,193,12_0b_01
1999,12.b.1,0.0,193,12_0b_01
2000,12.b.1,0.0,193,12_0b_01
2001,12.b.1,0.0,193,12_0b_01
2002,12.b.1,0.0,193,12_0b_01
2003,12.b.1,0.0,193,12_0b_01
2004,12.b.1,0.0,193,12_0b_01
2005,12.b.1,0.0,193,12_0b_01
2006,12.b.1,0.0,193,12_0b_01
2007,12.b.1,0.0,193,12_0b_01
2008,12.b.1,105.0,193,12_0b_01
2009,12.b.1,105.0,193,12_0b_01
2010,12.b.1,105.0,193,12_0b_01
2011,12.b.1,105.0,193,12_0b_01
2012,12.b.1,105.0,193,12_0b_01
2013,12.b.1,105.0,193,12_0b_01
2014,12.b.1,105.0,193,12_0b_01
2015,12.b.1,105.0,193,12_0b_01
2016,12.b.1,105.0,193,12_0b_01
2017,12.b.1,105.0,193,12_0b_01
2018,12.b.1,105.0,193,12_0b_01
2019,12.b.1,0.0,193,12_0b_01
2020,12.b.1,0.0,193,12_0b_01
1990,12.c.1,0.0,193,12_0c_01
1991,12.c.1,0.0,193,12_0c_01
1992,12.c.1,0.0,193,12_0c_01
1993,12.c.1,0.0,193,12_0c_01
1994,12.c.1,0.0,193,12_0c_01
1995,12.c.1,0.0,193,12_0c_01
1996,12.c.1,0.0,193,12_0c_01
1997,12.c.1,0.0,193,12_0c_01
1998,12.c.1,0.0,193,12_0c_01
1999,12.c.1,0.0,193,12_0c_01
2000,12.c.1,0.0,193,12_0c_01
2001,12.c.1,0.0,193,12_0c_01
2002,12.c.1,0.0,193,12_0c_01
2003,12.c.1,0.0,193,12_0c_01
2004,12.c.1,0.0,193,12_0c_01
2005,12.c.1,0.0,193,12_0c_01
2006,12.c.1,0.0,193,12_0c_01
2007,12.c.1,0.0,193,12_0c_01
2008,12.c.1,0.0,193,12_0c_01
2009,12.c.1,0.0,193,12_0c_01
2010,12.c.1,0.0,193,12_0c_01
2011,12.c.1,0.0,193,12_0c_01
2012,12.c.1,0.0,193,12_0c_01
2013,12.c.1,115.0,193,12_0c_01
2014,12.c.1,106.0,193,12_0c_01
2015,12.c.1,113.0,193,12_0c_01
2016,12.c.1,110.0,193,12_0c_01
2017,12.c.1,113.0,193,12_0c_01
2018,12.c.1,0.0,193,12_0c_01
2019,12.c.1,0.0,193,12_0c_01
2020,12.c.1,0.0,193,12_0c_01
1990,13.1.1,0.0,193,13_01_01
1991,13.1.1,0.0,193,13_01_01
1992,13.1.1,0.0,193,13_01_01
1993,13.1.1,0.0,193,13_01_01
1994,13.1.1,0.0,193,13_01_01
1995,13.1.1,0.0,193,13_01_01
1996,13.1.1,0.0,193,13_01_01
1997,13.1.1,0.0,193,13_01_01
1998,13.1.1,0.0,193,13_01_01
1999,13.1.1,0.0,193,13_01_01
2000,13.1.1,0.0,193,13_01_01
2001,13.1.1,0.0,193,13_01_01
2002,13.1.1,0.0,193,13_01_01
2003,13.1.1,0.0,193,13_01_01
2004,13.1.1,0.0,193,13_01_01
2005,13.1.1,91.0,193,13_01_01
2006,13.1.1,96.0,193,13_01_01
2007,13.1.1,101.0,193,13_01_01
2008,13.1.1,103.0,193,13_01_01
2009,13.1.1,106.0,193,13_01_01
2010,13.1.1,107.0,193,13_01_01
2011,13.1.1,108.0,193,13_01_01
2012,13.1.1,104.0,193,13_01_01
2013,13.1.1,100.0,193,13_01_01
2014,13.1.1,100.0,193,13_01_01
2015,13.1.1,100.0,193,13_01_01
2016,13.1.1,94.0,193,13_01_01
2017,13.1.1,95.0,193,13_01_01
2018,13.1.1,82.0,193,13_01_01
2019,13.1.1,45.0,193,13_01_01
2020,13.1.1,0.0,193,13_01_01
1990,13.1.2,0.0,193,13_01_02
1991,13.1.2,0.0,193,13_01_02
1992,13.1.2,0.0,193,13_01_02
1993,13.1.2,0.0,193,13_01_02
1994,13.1.2,0.0,193,13_01_02
1995,13.1.2,0.0,193,13_01_02
1996,13.1.2,0.0,193,13_01_02
1997,13.1.2,0.0,193,13_01_02
1998,13.1.2,0.0,193,13_01_02
1999,13.1.2,0.0,193,13_01_02
2000,13.1.2,0.0,193,13_01_02
2001,13.1.2,0.0,193,13_01_02
2002,13.1.2,0.0,193,13_01_02
2003,13.1.2,0.0,193,13_01_02
2004,13.1.2,0.0,193,13_01_02
2005,13.1.2,0.0,193,13_01_02
2006,13.1.2,0.0,193,13_01_02
2007,13.1.2,0.0,193,13_01_02
2008,13.1.2,0.0,193,13_01_02
2009,13.1.2,0.0,193,13_01_02
2010,13.1.2,0.0,193,13_01_02
2011,13.1.2,0.0,193,13_01_02
2012,13.1.2,0.0,193,13_01_02
2013,13.1.2,0.0,193,13_01_02
2014,13.1.2,0.0,193,13_01_02
2015,13.1.2,42.0,193,13_01_02
2016,13.1.2,49.0,193,13_01_02
2017,13.1.2,73.0,193,13_01_02
2018,13.1.2,72.0,193,13_01_02
2019,13.1.2,32.0,193,13_01_02
2020,13.1.2,0.0,193,13_01_02
1990,13.1.3,0.0,193,13_01_03
1991,13.1.3,0.0,193,13_01_03
1992,13.1.3,0.0,193,13_01_03
1993,13.1.3,0.0,193,13_01_03
1994,13.1.3,0.0,193,13_01_03
1995,13.1.3,0.0,193,13_01_03
1996,13.1.3,0.0,193,13_01_03
1997,13.1.3,0.0,193,13_01_03
1998,13.1.3,0.0,193,13_01_03
1999,13.1.3,0.0,193,13_01_03
2000,13.1.3,0.0,193,13_01_03
2001,13.1.3,0.0,193,13_01_03
2002,13.1.3,0.0,193,13_01_03
2003,13.1.3,0.0,193,13_01_03
2004,13.1.3,0.0,193,13_01_03
2005,13.1.3,0.0,193,13_01_03
2006,13.1.3,0.0,193,13_01_03
2007,13.1.3,0.0,193,13_01_03
2008,13.1.3,0.0,193,13_01_03
2009,13.1.3,0.0,193,13_01_03
2010,13.1.3,0.0,193,13_01_03
2011,13.1.3,0.0,193,13_01_03
2012,13.1.3,0.0,193,13_01_03
2013,13.1.3,0.0,193,13_01_03
2014,13.1.3,0.0,193,13_01_03
2015,13.1.3,45.0,193,13_01_03
2016,13.1.3,51.0,193,13_01_03
2017,13.1.3,74.0,193,13_01_03
2018,13.1.3,69.0,193,13_01_03
2019,13.1.3,28.0,193,13_01_03
2020,13.1.3,0.0,193,13_01_03
1990,13.2.1,0.0,193,13_02_01
1991,13.2.1,0.0,193,13_02_01
1992,13.2.1,0.0,193,13_02_01
1993,13.2.1,0.0,193,13_02_01
1994,13.2.1,0.0,193,13_02_01
1995,13.2.1,0.0,193,13_02_01
1996,13.2.1,0.0,193,13_02_01
1997,13.2.1,0.0,193,13_02_01
1998,13.2.1,0.0,193,13_02_01
1999,13.2.1,0.0,193,13_02_01
2000,13.2.1,0.0,193,13_02_01
2001,13.2.1,0.0,193,13_02_01
2002,13.2.1,0.0,193,13_02_01
2003,13.2.1,0.0,193,13_02_01
2004,13.2.1,0.0,193,13_02_01
2005,13.2.1,0.0,193,13_02_01
2006,13.2.1,0.0,193,13_02_01
2007,13.2.1,0.0,193,13_02_01
2008,13.2.1,0.0,193,13_02_01
